folioviv,num_refri,num_radio,num_tva,num_tvd,telefono,celular,num_estuf
260103722,1,0,1,0,2,2,1
207826502,1,0,1,0,2,1,1
207826503,1,1,1,0,2,1,1
207826504,0,0,1,0,2,1,0
207826505,0,0,0,0,2,1,1
207826506,1,0,1,0,2,1,1
207826614,1,0,2,0,2,1,1
207826616,1,0,0,1,2,1,1
207826617,1,0,0,1,2,1,1
207880409,2,0,1,0,2,1,1
207880601,1,0,1,1,1,1,1
207880602,1,0,0,0,1,2,1
207880605,1,0,1,0,2,1,1
207880606,1,0,1,0,2,1,1
207880713,1,0,1,1,2,1,1
207880716,1,0,1,1,2,1,1
207880717,0,0,1,0,1,1,0
207880718,1,0,2,0,2,1,1
207880919,1,0,0,1,2,1,1
207880920,1,0,0,2,1,1,1
207880922,1,0,0,2,2,1,1
207880924,1,1,0,3,1,1,1
260164201,1,0,2,0,2,1,1
260164202,1,0,1,1,2,1,1
260164204,1,1,0,1,2,1,1
260164205,1,0,1,0,2,1,1
260164206,1,0,1,0,2,1,1
260164207,0,0,1,0,2,1,1
260164208,1,0,1,0,2,1,1
260164309,1,1,1,0,2,1,1
260164310,0,0,0,0,2,1,1
260164311,0,0,0,1,2,1,1
260164312,1,0,0,1,2,1,1
260164313,1,0,2,0,2,1,1
260164919,1,1,1,0,2,1,1
260164920,1,1,1,0,2,1,1
260164921,1,0,0,1,1,1,1
260164922,1,0,1,0,2,1,1
260164923,0,0,0,0,2,1,1
260164924,1,0,1,0,2,1,1
260165401,1,0,1,1,2,1,1
260165402,1,0,1,1,2,1,1
260165403,1,0,1,0,2,1,1
260032222,1,0,0,1,2,2,1
260032223,2,1,0,1,2,1,1
260032804,2,0,1,1,1,1,1
260032805,1,0,1,0,2,1,1
260032806,1,1,1,0,2,1,1
260032907,1,1,1,0,2,1,1
260032908,1,1,1,0,2,2,1
260032909,1,1,0,1,2,1,1
260032910,1,0,0,5,1,1,1
260032911,1,0,2,0,2,2,1
260035301,1,1,0,1,1,1,1
260035302,1,1,0,0,2,1,1
260035303,1,0,0,3,1,1,1
260035304,1,0,1,0,2,1,1
260035305,1,0,0,2,1,1,1
260035407,1,0,1,1,2,1,1
260035408,1,1,0,3,2,1,1
260035410,1,0,0,1,1,2,1
260035411,1,0,0,1,2,1,1
260035412,1,1,1,0,2,1,1
260035513,1,0,0,0,2,1,1
260103723,1,0,0,1,2,1,1
260103724,0,0,1,0,2,1,0
260104013,1,1,1,1,2,1,1
260104014,1,0,1,1,2,1,1
260104015,1,1,2,1,2,1,1
260104016,1,0,0,1,2,1,1
260104017,1,1,1,1,2,1,1
260104018,1,0,1,1,2,1,1
260104219,1,0,0,1,1,1,1
260104220,1,0,1,0,2,1,1
260104221,1,0,0,1,2,1,1
260104222,1,0,1,0,2,1,1
260104223,1,0,0,1,2,1,1
260104224,1,0,0,2,2,1,1
260104801,1,1,0,1,2,1,1
260104802,1,0,0,1,2,1,1
260104803,1,0,0,3,1,1,1
260104804,1,0,0,6,1,1,1
260104805,1,0,0,3,2,1,1
260104806,1,0,0,0,2,1,1
260104907,1,0,0,3,2,1,1
207924001,1,0,0,3,2,1,1
207924002,1,0,3,1,2,1,1
207924004,1,0,1,3,2,1,1
207924005,1,1,2,0,2,1,1
207924006,1,0,1,1,2,1,1
207924313,1,0,0,1,2,1,1
207924314,1,0,2,1,2,1,1
207924317,1,0,0,3,1,1,1
207924519,1,0,1,0,2,1,1
207924520,1,0,4,0,2,1,1
207924521,1,0,0,2,2,1,1
207924522,1,0,1,0,1,2,1
207924523,1,0,1,0,2,1,1
207924807,1,0,1,1,2,1,1
207924808,1,0,0,0,2,1,1
207924809,1,0,0,2,1,1,1
207924810,1,0,1,1,2,1,1
207924811,1,0,0,2,1,1,1
208010014,1,0,0,1,1,1,1
208010015,1,0,0,1,1,1,1
208010016,1,0,0,1,2,1,1
260165404,1,0,1,0,2,1,1
260165405,1,0,0,1,2,1,1
260165406,1,0,0,1,2,1,1
260165407,1,0,0,1,2,1,1
260165409,1,0,1,1,1,1,1
260165410,1,0,0,1,2,1,1
260165516,1,0,0,1,2,1,1
260165517,1,0,1,0,2,1,1
260165518,1,0,0,1,2,1,1
260165519,1,1,0,1,1,1,1
260165520,1,0,1,0,2,1,1
260165621,1,1,0,2,2,1,1
260165622,1,0,1,0,2,1,1
260165623,1,0,1,0,2,1,1
260165624,1,0,1,0,2,1,1
260165625,1,0,0,1,2,1,1
260165711,1,0,2,0,2,1,1
260165712,1,0,1,1,2,1,1
260165713,1,0,0,1,2,1,1
260165714,1,0,0,1,2,1,1
260165715,1,0,2,0,2,1,1
260035514,1,1,0,1,2,1,1
260035515,1,0,0,1,2,1,1
260035516,1,0,0,1,1,1,1
260035517,1,0,0,1,2,1,1
260035518,1,0,2,0,2,1,1
260035619,1,0,0,1,2,1,1
260035620,1,0,1,0,1,1,1
260035621,1,0,0,2,2,1,1
260035622,1,0,1,0,1,1,1
260035623,1,0,0,2,1,1,1
260035624,1,1,1,0,2,1,1
260037019,1,0,0,2,2,1,1
260037020,1,1,0,0,1,1,1
260037021,1,0,0,1,2,1,1
260037022,1,0,1,2,2,1,1
260037023,1,0,0,1,2,1,1
260037024,1,0,0,0,1,1,1
260037701,1,0,0,2,2,1,1
260037703,1,0,1,0,2,1,1
260037704,1,0,1,0,2,1,1
260037705,1,0,1,0,2,1,1
260104908,1,0,0,2,1,1,1
260104909,1,0,0,2,2,1,1
260104910,1,0,0,3,2,1,1
260104911,1,0,0,1,2,1,1
260104912,1,0,0,3,2,1,1
260106301,1,0,1,0,2,1,1
260106302,1,0,1,0,2,1,1
260106303,1,0,0,1,2,1,1
260106304,1,0,2,0,2,1,1
260106306,1,0,1,0,2,1,1
260106407,1,0,1,0,2,1,1
260106408,1,0,0,1,2,1,1
260106409,1,0,0,1,2,1,1
260106410,1,0,0,0,2,1,1
260106411,1,0,1,0,1,2,1
260106412,1,0,1,2,1,1,1
260106513,1,0,0,1,1,1,1
260106514,1,0,1,0,2,1,1
260106515,1,1,1,0,2,1,1
260106516,0,0,0,1,2,1,1
260106517,1,0,0,3,1,1,1
208010017,1,0,0,1,1,1,1
208010018,1,0,0,2,2,1,1
208010701,1,1,1,1,2,1,1
208010702,1,0,2,0,2,1,1
208010703,1,1,0,2,1,1,1
208010704,1,0,0,1,2,1,1
208010705,1,0,1,2,1,1,1
208010706,1,0,1,0,2,1,1
208010819,1,0,0,2,1,1,1
208010820,1,0,0,2,2,1,1
208010821,1,0,0,2,1,1,1
208010822,1,0,2,0,1,1,1
208010823,1,0,1,1,2,1,1
208010824,1,1,0,2,1,1,1
208010907,1,0,2,0,1,1,1
208010908,1,0,0,1,2,2,1
208010909,1,0,0,1,1,1,1
208010910,1,0,1,0,2,1,1
208010911,1,0,1,0,2,1,1
208110213,1,0,2,1,1,1,1
208110214,1,0,0,1,1,1,1
260195017,1,0,1,1,1,2,1
260195018,1,0,1,1,1,1,1
260195206,1,0,1,1,2,1,1
260195207,0,1,0,0,2,1,1
260195208,1,0,1,0,2,1,1
260195209,1,0,1,0,2,1,1
260195210,1,0,1,0,2,1,1
260195212,1,0,0,1,2,1,1
260195213,1,0,0,1,2,1,1
260195214,0,0,0,1,2,1,1
260195215,1,0,1,0,2,1,1
260195901,1,0,1,0,2,1,1
260195902,1,0,2,0,2,1,1
260195903,0,1,1,0,2,1,1
260195904,1,0,1,0,2,1,1
260196021,1,1,1,0,2,1,0
260196022,1,1,0,1,2,1,1
260196023,1,0,0,1,2,1,1
260196024,1,0,0,1,2,1,1
260196025,1,0,1,0,2,1,1
260196201,1,0,0,1,2,1,1
260037706,1,0,0,0,2,1,1
260037807,1,0,1,0,2,1,1
260037808,1,1,0,1,2,1,1
260037809,1,2,2,2,2,1,1
260037811,1,0,2,0,1,1,1
260037812,1,1,0,2,2,1,1
260037913,1,0,0,1,2,1,1
260037914,1,0,0,1,2,1,1
260037915,1,0,1,0,2,1,1
260037916,1,0,0,1,2,1,1
260037917,1,1,2,0,2,1,1
260037918,1,1,0,1,2,1,1
260048202,1,0,0,1,2,1,1
260048203,1,0,1,0,2,1,1
260048204,1,0,0,2,1,1,1
260048205,1,0,0,1,2,1,1
260048206,1,0,0,4,2,1,1
260048307,1,0,0,1,2,1,1
260048308,1,0,1,0,2,1,1
260048309,1,0,2,0,2,1,1
260048310,1,0,0,2,1,1,1
260106518,1,0,0,1,1,1,1
260106619,1,0,0,1,2,1,1
260106620,1,0,0,1,1,1,1
260106621,1,0,0,1,2,1,1
260106622,1,0,0,1,2,1,0
260106624,1,0,0,2,2,1,1
260109019,1,1,0,2,1,1,1
260109020,1,0,0,2,2,1,1
260109021,1,0,0,1,2,1,1
260109022,1,0,0,1,2,1,1
260109023,1,0,0,2,1,1,1
260109024,1,0,0,2,2,1,1
260109701,1,0,0,2,1,1,1
260109702,1,0,0,1,2,1,1
260109703,1,1,0,2,1,1,1
260109704,1,0,0,2,1,1,1
260109705,1,1,0,1,1,1,1
260109706,1,0,1,1,2,1,1
260109807,1,0,1,1,1,1,1
260109808,1,0,1,1,1,1,1
260109809,1,0,1,0,2,1,1
208110215,1,1,1,0,2,1,1
208110216,1,0,1,0,2,1,1
208110217,1,0,1,1,2,1,1
208110218,0,0,2,0,2,1,0
208110301,1,0,2,0,2,1,1
208110302,1,0,1,1,2,1,1
208110303,1,0,1,0,2,1,1
208110306,1,1,0,1,2,1,1
208110507,1,0,1,0,2,1,1
208110508,0,0,1,0,2,1,1
208110509,1,0,0,2,2,1,1
208110510,1,0,0,1,2,1,1
208110511,1,0,1,1,2,1,1
208110512,0,0,3,0,2,1,1
208110619,1,0,0,1,1,1,1
208110620,1,0,1,0,1,1,1
208110621,1,0,1,0,2,1,1
208110622,1,0,1,0,2,1,1
208110623,1,0,0,1,2,1,1
208110624,1,0,1,0,2,1,1
208222403,1,0,0,3,1,1,1
260196202,1,0,2,0,2,1,1
260196203,1,1,1,0,2,2,1
260196204,1,0,2,0,2,1,1
260196205,1,0,1,0,2,1,1
260196206,1,0,0,1,2,1,1
260196207,1,0,2,0,2,1,1
260196208,1,0,1,0,2,1,1
260196209,1,1,2,1,2,1,1
260196210,1,0,1,0,2,1,1
260196816,1,0,1,0,2,1,1
260196817,1,0,1,0,2,1,1
260196818,1,0,1,1,2,1,1
260196819,1,0,1,0,2,1,1
260196820,1,0,0,0,2,2,0
260196912,1,0,0,1,2,1,1
260196913,1,1,0,0,2,1,1
260196914,1,0,1,0,2,1,1
260196915,1,0,0,1,2,1,1
260202306,1,0,0,0,2,1,0
260202307,1,0,0,1,1,1,1
260202308,0,0,1,0,1,2,1
260048311,1,0,1,0,2,1,1
260048312,1,1,0,1,2,1,1
260048413,1,2,0,1,2,1,1
260048414,1,0,0,1,1,1,1
260048415,1,0,1,0,2,1,1
260048416,1,0,0,3,2,1,1
260048417,1,0,0,1,2,1,1
260048418,1,0,2,0,1,1,1
260048519,1,0,0,1,2,1,1
260048520,1,0,0,1,2,1,1
260048521,1,0,1,1,1,2,1
260048522,1,1,1,1,2,1,1
260048523,1,0,1,0,2,1,1
260048524,1,0,1,0,2,1,1
260049601,1,0,0,1,2,1,1
260049602,1,0,0,1,2,2,1
260049604,1,1,0,2,2,1,1
260049605,1,1,0,1,2,1,1
260049606,1,0,3,1,2,1,1
260049707,1,0,0,2,2,1,1
260049708,1,0,1,2,1,1,1
260109810,0,0,0,0,2,1,0
260109812,1,1,0,2,1,1,1
260109913,1,0,1,0,2,1,0
260109914,1,0,0,2,1,1,1
260109915,1,0,0,1,1,1,1
260109916,1,1,0,0,1,1,1
260109917,1,0,0,1,1,1,1
260109918,1,0,0,1,2,1,0
260110201,1,0,1,0,2,1,1
260110202,1,0,1,0,2,2,1
260110203,1,0,0,0,2,1,1
260110204,1,0,1,0,2,1,1
260110205,1,0,1,0,2,2,0
260110206,1,0,0,1,2,1,1
260110307,1,0,1,1,1,1,1
260110308,1,0,0,1,2,1,1
260110309,0,0,0,1,2,1,1
260110311,1,0,1,0,2,1,1
260110312,1,1,1,0,2,1,1
260110413,1,0,0,1,2,1,0
260110414,1,0,0,0,2,1,1
208222405,1,0,0,3,1,1,1
260002401,1,0,0,1,1,1,1
260002402,1,0,2,0,2,1,1
260002403,1,0,1,0,2,1,1
260002404,1,1,4,0,2,1,1
260002405,1,0,2,0,2,1,1
260002406,1,0,1,0,2,1,1
260002507,1,0,0,1,2,1,1
260002508,1,0,0,1,1,1,0
260002508,0,0,1,0,2,1,1
260002509,1,0,0,0,2,1,1
260002510,0,0,0,2,2,1,1
260002511,0,0,0,0,2,1,0
260002512,1,1,2,0,1,1,1
260002613,1,0,3,0,2,1,1
260002614,0,0,1,0,2,1,0
260002615,1,0,0,1,1,2,1
260002616,1,0,1,0,2,1,1
260002617,1,0,0,1,1,1,1
260002618,1,0,2,0,2,1,1
260002720,1,0,2,0,2,1,1
260202309,1,1,1,0,1,1,1
260202310,1,1,1,0,2,1,1
260202321,1,0,0,1,2,1,1
260202323,1,0,1,0,2,1,1
260202324,0,0,0,0,2,1,1
260202325,1,1,1,0,2,1,1
260202326,0,1,1,0,2,1,1
260202411,1,0,2,0,2,1,1
260202412,1,0,3,0,2,1,1
260202414,1,1,0,1,2,1,1
260202415,1,0,0,1,2,1,1
260202501,1,0,1,0,2,1,1
260202502,1,0,0,0,2,1,1
260202503,0,0,1,0,2,1,1
260202504,1,0,1,0,2,2,1
260202505,1,0,1,0,2,1,1
260202616,0,1,1,0,2,1,1
260202617,1,0,1,0,2,1,1
260202618,0,0,1,0,2,1,1
260202619,0,1,1,0,2,2,1
260206016,1,1,1,0,2,1,1
260049709,1,0,1,0,2,1,1
260049710,1,0,0,3,1,1,1
260049711,1,0,0,1,2,1,1
260049712,1,0,0,2,2,1,1
260049813,1,0,0,1,2,1,1
260049814,1,1,1,0,2,1,1
260049815,1,0,0,2,2,1,1
260049816,1,0,0,1,2,1,1
260049817,1,1,1,1,2,1,1
260049919,1,0,0,1,2,1,1
260049920,1,1,2,1,2,1,1
260049921,1,1,0,0,1,2,1
260049922,1,0,1,0,2,1,1
260049923,1,0,0,2,2,1,1
260049924,1,0,1,1,2,1,1
260054001,1,1,0,2,1,1,1
260054003,1,0,0,1,2,1,1
260054004,1,3,0,4,1,1,1
260054005,0,0,1,0,2,1,0
260054006,1,0,0,2,2,1,1
260054207,1,1,0,1,2,1,1
260110415,1,1,0,1,2,1,1
260110417,1,0,0,1,2,1,1
260110418,1,0,1,0,2,1,1
260110519,1,0,0,1,2,1,1
260110520,1,0,1,0,2,1,1
260110521,1,0,1,0,2,1,1
260110522,0,1,1,0,2,1,1
260110523,1,0,2,0,2,1,1
260110524,1,0,0,2,2,1,1
260118601,1,1,1,0,2,1,1
260118602,1,0,1,0,2,1,1
260118603,1,0,9,0,2,1,1
260118604,1,1,1,0,2,1,1
260118605,1,0,1,0,2,1,1
260118606,1,0,1,0,2,1,0
260118707,1,0,1,0,2,1,1
260118708,1,1,1,0,2,1,1
260118709,1,0,1,0,2,1,1
260118710,0,0,1,0,2,1,1
260118712,0,0,1,0,2,1,1
260118813,1,0,0,1,2,1,1
260002721,1,0,1,0,2,1,1
260002722,1,1,3,0,1,1,1
260002723,1,0,2,0,2,1,1
260002724,1,1,1,0,1,2,1
260008013,1,0,1,0,2,2,1
260008014,1,1,1,1,2,1,1
260008015,1,1,1,0,2,1,1
260008016,1,1,2,0,2,1,1
260008017,1,0,0,2,2,1,1
260008018,1,0,1,0,2,1,1
260008219,1,0,1,0,1,1,1
260008220,1,0,1,0,1,1,1
260008222,1,0,1,0,2,1,1
260008223,1,0,1,0,1,2,1
260008224,1,0,1,0,2,1,1
260008801,1,0,1,0,2,1,1
260008802,1,0,1,0,2,1,1
260008803,1,0,0,0,2,2,1
260008804,1,0,0,2,1,1,1
260008805,0,0,0,0,2,1,1
260008806,1,1,0,1,1,1,1
260206017,1,0,1,0,2,1,1
260206018,0,0,1,0,2,1,1
260206019,1,1,1,0,2,1,1
260206020,1,0,1,0,2,1,1
260206706,1,0,1,0,2,1,1
260206707,1,0,1,0,2,1,1
260206708,1,1,1,0,2,1,1
260206709,1,0,0,0,2,1,1
260206710,1,0,1,0,2,2,1
260206721,1,0,1,0,2,2,1
260206722,1,0,1,0,2,1,1
260206723,1,0,1,0,2,1,1
260206724,1,0,1,0,2,1,1
260206725,1,0,1,0,2,1,1
260206801,1,0,1,1,2,1,1
260206802,1,0,0,1,2,1,1
260206911,0,0,0,0,2,1,1
260206912,0,1,0,0,2,1,1
260206913,1,1,1,0,2,1,1
260206914,1,1,0,1,2,1,1
260206915,1,0,0,0,2,1,1
260054208,1,0,0,1,1,1,1
260054209,2,0,0,1,2,1,2
260054210,1,0,1,1,2,1,1
260054211,1,0,2,0,2,1,1
260054212,1,1,1,1,1,1,1
260054313,1,1,1,1,1,2,1
260054314,1,0,1,0,2,1,1
260054315,1,0,0,2,1,2,1
260054316,1,0,1,0,2,1,1
260054317,1,0,0,2,1,1,1
260054318,1,0,1,0,2,1,1
260054419,1,0,0,1,1,1,1
260054420,2,0,3,2,1,1,1
260054421,1,0,0,1,1,1,1
260054422,1,1,0,1,2,2,1
260054423,1,1,0,1,1,1,1
260054424,1,0,0,2,2,1,1
260063501,1,0,1,0,2,2,1
260063502,1,1,1,1,1,1,1
260063503,1,0,0,2,2,1,1
260063504,1,0,1,0,2,1,1
260118814,1,0,0,1,2,1,1
260118815,1,0,1,0,2,1,1
260118816,1,0,1,0,2,1,1
260118817,1,0,0,1,2,1,1
260118818,1,0,1,0,2,1,1
260118919,0,1,0,0,2,1,1
260118920,1,0,1,0,2,1,1
260118921,1,0,1,0,2,1,1
260118922,1,1,0,1,2,1,1
260118923,1,1,1,0,2,1,1
260118924,1,0,1,0,2,1,1
260120001,1,0,1,0,2,1,1
260120002,0,0,1,0,2,1,1
260120004,1,0,1,0,2,1,1
260120005,1,1,0,0,2,1,0
260120006,1,1,1,0,2,1,1
260120207,0,0,0,0,2,2,1
260120208,1,0,0,0,2,1,1
260120209,1,1,3,0,1,1,1
260120210,0,0,0,0,2,1,1
260120211,1,1,1,0,2,1,1
260008907,0,1,1,0,2,1,1
260008908,1,0,0,2,1,1,1
260008909,1,0,1,0,2,2,1
260008910,1,1,2,0,2,1,1
260008911,1,1,1,0,2,1,1
260008912,1,0,0,1,2,1,1
260009301,1,1,1,0,2,1,1
260009302,0,0,1,0,2,1,1
260009303,1,1,0,1,1,1,1
260009304,0,0,0,1,2,2,1
260009305,0,1,0,0,2,1,0
260009306,0,0,0,0,2,1,1
260009407,0,1,1,0,2,1,1
260009408,1,1,1,0,2,1,1
260009409,1,0,0,1,2,2,1
260009410,1,0,1,0,2,1,1
260009411,0,0,1,0,2,2,0
260009412,1,1,1,0,1,1,1
260009513,1,1,1,0,2,1,1
260009514,0,0,0,0,2,1,1
260009515,1,0,0,0,2,1,1
260208201,0,0,0,0,2,1,1
260208202,1,0,1,0,2,2,1
260208203,1,1,0,1,2,1,1
260208204,0,0,0,1,2,1,1
260208205,0,0,0,1,2,1,0
260208206,0,0,0,1,2,1,1
260208207,0,0,0,0,2,1,1
260208208,0,0,0,0,2,1,1
260208209,0,0,0,0,2,2,1
260208210,0,0,0,0,2,2,1
260208210,0,0,0,1,2,1,0
260208311,1,0,1,0,1,1,1
260208314,1,1,0,1,2,1,1
260208315,1,0,2,0,2,1,1
260208416,1,0,1,0,2,1,1
260208417,0,0,0,0,2,1,0
260208418,1,0,0,0,2,1,1
260208419,1,0,0,1,2,1,1
260208420,1,0,1,0,2,1,1
260208521,0,1,1,0,2,2,1
260208522,0,0,1,0,2,1,1
260063505,1,0,1,0,2,1,1
260063506,1,0,1,1,2,1,1
260063607,1,0,1,0,2,1,1
260063608,1,1,0,1,2,1,1
260063609,1,0,0,1,1,1,1
260063610,1,0,0,4,1,1,1
260063612,1,0,0,1,2,1,1
260063713,1,0,0,1,1,1,1
260063714,1,0,0,3,1,1,1
260063715,1,0,1,0,2,1,1
260063716,1,0,1,0,2,1,1
260063717,1,0,0,0,2,2,0
260063718,1,0,1,1,2,1,1
260063819,1,0,1,0,1,2,1
260063820,1,0,0,2,1,1,1
260063821,1,0,0,3,2,1,1
260063822,1,0,1,0,1,1,1
260063823,1,1,0,0,2,1,1
260063824,1,0,2,0,2,1,1
260064007,1,1,1,1,1,2,1
260064008,1,1,0,3,1,1,1
260120212,0,1,0,0,2,1,1
260120313,1,0,0,1,2,1,1
260120314,1,0,1,1,2,1,1
260120315,0,0,1,1,2,1,0
260120316,1,0,1,0,2,1,1
260120317,0,0,1,0,2,2,0
260120318,1,0,1,0,2,1,1
260120419,1,2,2,0,2,1,1
260120420,1,0,0,1,2,1,1
260120421,0,0,0,0,2,1,1
260120423,0,1,0,1,2,1,1
260120424,0,0,0,0,2,1,1
260123501,1,0,1,1,2,1,1
260123502,1,0,1,0,2,1,1
260123503,1,0,2,0,2,1,1
260123504,1,0,1,0,2,1,1
260123506,0,0,0,1,2,1,1
260123607,1,0,1,1,2,1,1
260123608,1,0,1,0,2,1,1
260123609,1,0,0,1,2,1,1
260123609,1,0,0,1,2,1,1
260009516,1,1,1,0,2,1,1
260009517,1,1,1,0,2,1,1
260009518,1,0,1,0,2,1,1
260009619,1,0,0,0,2,2,1
260009620,1,0,2,0,1,1,1
260009621,1,1,0,0,2,1,1
260009622,1,0,1,0,2,1,1
260009623,1,0,0,2,2,1,1
260009623,1,0,0,0,2,1,1
260009624,1,0,0,1,2,1,1
260010019,1,0,3,0,2,1,1
260010020,0,0,0,0,2,1,0
260010021,1,0,1,0,2,1,1
260010022,1,1,1,0,2,1,1
260010023,0,1,1,0,2,1,1
260010024,1,0,0,0,2,2,1
260010701,1,1,1,0,2,2,1
260010702,1,0,1,0,2,1,1
260010703,1,0,0,1,1,1,1
260010704,1,0,1,0,2,1,1
260010705,1,0,0,1,1,1,1
260208523,1,0,0,1,2,1,1
260208524,0,0,1,0,2,1,1
260208526,1,0,1,1,2,1,1
260221601,1,1,1,2,2,1,1
260221602,1,0,0,1,2,1,1
260221603,1,1,1,0,2,1,1
260221604,1,0,1,1,2,1,1
260221605,1,1,1,0,2,1,1
260221606,1,0,1,0,2,1,1
260221708,1,0,2,0,2,1,1
260221710,1,1,1,0,2,2,1
260221711,1,0,1,1,2,2,1
260221712,1,0,0,3,2,1,1
260221813,1,1,1,1,1,1,1
260221815,1,1,0,1,2,1,1
260221816,1,0,0,2,2,1,1
260221817,1,1,0,1,2,1,1
260221818,1,0,0,2,2,1,1
260221920,0,1,0,1,2,1,0
260221921,1,1,0,2,1,1,1
260221922,1,0,0,1,2,1,1
260064009,1,0,0,2,2,1,1
260064010,1,0,0,1,2,1,1
260064011,1,0,1,0,2,1,1
260064012,1,1,1,0,2,1,1
260064214,1,0,1,0,2,1,1
260064216,1,0,1,1,2,1,1
260064217,1,0,1,1,2,1,1
260064218,1,0,0,2,2,1,1
260064319,1,1,1,0,2,1,1
260064320,1,0,0,1,2,1,1
260064321,1,0,0,0,2,1,1
260064323,1,1,0,2,2,1,1
260064324,1,0,1,0,2,1,1
260064901,1,0,0,1,2,1,1
260064902,1,1,0,2,1,1,1
260064903,0,1,1,0,2,2,1
260064904,1,1,0,2,1,1,1
260064905,1,0,0,2,2,1,1
260064906,1,0,1,2,1,1,1
260066401,1,0,1,0,2,1,1
260066402,1,0,1,0,2,1,1
260123610,1,0,0,1,2,1,1
260123611,1,0,1,1,2,1,1
260123612,1,0,1,0,2,1,1
260123612,1,1,3,0,2,1,1
260123713,1,0,1,0,2,1,1
260123714,1,1,1,1,2,1,1
260123715,1,0,1,0,2,2,1
260123716,1,0,0,1,2,1,1
260123717,1,0,1,1,2,1,1
260123718,0,0,0,0,2,1,0
260123819,1,0,1,0,2,1,1
260123820,1,1,1,0,2,1,1
260123821,1,1,0,0,2,1,1
260123822,1,0,1,0,2,1,1
260123823,1,0,1,0,2,1,1
260123824,1,0,1,0,2,1,1
260126401,1,0,1,0,2,1,1
260126402,1,0,0,1,2,1,1
260126404,1,0,2,0,1,1,1
260126405,0,0,0,0,2,1,1
260126406,1,0,2,0,1,1,1
260010706,1,0,0,0,2,1,1
260010807,1,1,1,0,2,2,1
260010808,1,1,0,1,1,1,1
260010809,1,0,1,0,1,1,1
260010810,1,1,0,1,2,1,1
260010811,0,1,0,0,2,2,1
260010812,1,0,1,0,2,1,1
260010913,1,0,0,3,2,1,1
260010914,1,0,1,0,2,1,1
260010915,1,0,1,0,2,1,1
260010916,0,0,0,0,2,1,0
260010917,1,0,1,0,2,1,1
260010918,1,0,2,0,2,1,1
260017201,1,0,1,0,2,1,1
260017202,1,1,0,0,2,1,1
260017203,0,1,1,0,2,2,0
260017204,0,0,1,0,2,1,1
260017205,1,0,1,0,2,1,1
260017206,1,1,2,0,2,1,1
260017307,1,1,0,0,2,2,1
260017308,0,0,1,0,2,2,1
260221923,1,0,0,1,2,1,1
260224001,1,0,1,0,2,1,1
260224002,1,0,1,0,2,2,1
260224003,1,1,1,1,2,1,1
260224004,1,0,1,0,2,1,1
260224005,1,0,0,2,2,1,1
260224006,1,1,1,1,2,1,1
260224207,1,0,1,1,2,1,1
260224208,1,0,0,1,2,1,1
260224209,1,1,0,0,2,1,1
260224211,1,0,1,1,2,1,1
260224212,1,0,1,1,2,1,1
260224314,1,0,0,1,2,1,1
260224315,1,0,1,0,2,1,1
260224316,1,0,0,1,2,1,1
260224317,1,1,1,0,2,2,1
260224318,1,0,0,1,2,1,1
260224419,1,0,2,0,2,1,1
260224420,1,0,1,0,2,1,1
260224421,1,1,0,1,2,1,1
260224422,1,0,3,0,2,1,1
260066403,1,1,1,1,1,1,1
260066404,1,1,1,0,2,1,1
260066405,1,0,0,2,1,1,1
260066406,1,0,1,2,2,1,1
260066508,1,0,0,2,1,1,1
260066509,1,0,1,0,2,1,1
260066510,1,0,0,1,2,1,1
260066511,1,0,0,1,2,1,1
260066512,1,0,0,1,2,1,1
260066613,1,0,1,1,2,1,1
260066614,1,1,0,1,2,1,1
260066615,1,0,0,1,2,1,1
260066616,1,1,3,0,2,1,1
260066617,1,0,0,1,1,1,1
260066618,1,2,2,0,2,1,1
260066719,1,1,3,0,2,1,1
260066719,0,0,1,0,2,1,0
260066720,1,0,0,1,1,1,1
260066721,1,0,1,0,2,1,1
260066722,1,0,0,1,2,1,1
260066723,1,0,1,0,2,1,1
260126507,1,1,0,1,2,1,1
260126508,1,0,1,0,2,1,1
260126509,1,0,0,1,1,1,1
260126510,1,0,1,0,1,1,1
260126511,1,0,1,0,2,1,1
260126512,1,0,1,0,2,1,1
260126613,1,0,0,1,2,1,1
260126614,1,0,0,1,2,1,1
260126615,1,1,1,1,2,1,1
260126616,1,0,2,1,2,1,1
260126617,0,0,0,0,2,1,1
260126618,1,0,1,0,2,1,1
260133019,1,1,1,0,1,1,1
260133020,1,0,1,1,1,1,1
260133021,1,0,1,0,1,1,1
260133022,1,0,1,0,2,1,1
260133023,1,1,1,0,2,1,1
260133024,1,0,0,1,1,1,1
260133701,1,0,1,0,1,1,1
260133702,0,0,0,1,2,1,1
260133703,1,0,1,0,1,1,1
260017309,1,0,0,1,2,1,1
260017310,0,0,1,0,2,1,1
260017311,1,0,1,0,2,1,1
260017312,0,0,0,0,2,2,0
260017414,0,0,1,0,2,1,0
260017415,1,0,1,0,2,1,1
260017416,1,0,1,0,2,1,1
260017417,0,0,1,0,2,1,0
260017418,1,0,1,0,2,2,1
260017519,1,0,1,0,2,1,1
260017520,1,0,1,0,2,1,1
260017522,1,0,1,1,2,1,1
260017523,1,0,1,0,2,1,1
260017524,1,0,1,0,2,1,1
260020601,1,0,0,1,2,1,1
260020602,1,0,1,0,2,1,1
260020603,1,0,0,3,2,1,1
260020604,1,0,0,1,2,1,1
