folioviv,combustible,disp_elect,estufa_chi,,,#NAME?
400055702,3,1, ,,,
400055703,3,1, ,,,
400055704,3,1, ,,,
400055705,1,5,2,,,
400055706,3,1, ,,,
400059802,3,1, ,,,
400059803,3,1, ,,,
400064302,3,1, ,,,
400064303,3,1, ,,,
400064304,3,1, ,,,
400064305,3,1, ,,,
400064306,3,1, ,,,
400071201,3,1, ,,,
400071202,3,1, ,,,
400071204,3,1, ,,,
400071205,3,1, ,,,
400071206,6,1, ,,,
400077901,3,1, ,,,
400077903,3,1, ,,,
400077904,3,1, ,,,
400077905,3,1, ,,,
400077906,3,1, ,,,
400078601,3,1, ,,,
400078602,3,1, ,,,
400078603,3,1, ,,,
400078604,3,1, ,,,
400078605,3,1, ,,,
400078606,3,1, ,,,
400079501,3,1, ,,,
400079502,3,1, ,,,
400079503,3,1, ,,,
400079504,3,1, ,,,
400079505,3,1, ,,,
400083001,3,1, ,,,
400083002,3,1, ,,,
400083003,3,1, ,,,
400083004,3,1, ,,,
400134401,3,1, ,,,
400134402,3,1, ,,,
400134403,3,1, ,,,
400134405,3,1, ,,,
400134406,3,1, ,,,
400135701,3,1, ,,,
400135702,3,1, ,,,
400135703,3,1, ,,,
400135704,3,1, ,,,
400135705,3,1, ,,,
400135706,3,1, ,,,
400146801,5,1, ,,,
400146802,3,1, ,,,
400146803,1,1,2,,,
400146804,3,1, ,,,
400146805,3,1, ,,,
400146806,3,1, ,,,
400163301,3,2, ,,,
400163303,3,1, ,,,
400163305,3,1, ,,,
400163306,3,1, ,,,
400164202,3,1, ,,,
400164203,6,1, ,,,
400164204,3,1, ,,,
400164205,4,1, ,,,
400164206,3,1, ,,,
400165902,3,1, ,,,
400165903,3,1, ,,,
400165904,3,1, ,,,
400165905,3,1, ,,,
400174601,3,1, ,,,
400174602,1,1,2,,,
400174603,3,1, ,,,
400174604,3,1, ,,,
400174605,3,1, ,,,
400178501,3,1, ,,,
400178502,2,1,2,,,
400178503,3,1, ,,,
400178504,3,1, ,,,
400178506,3,1, ,,,
400179001,3,1, ,,,
400179002,3,1, ,,,
400179004,3,1, ,,,
400179005,3,1, ,,,
400179006,3,1, ,,,
400191401,3,1, ,,,
400191402,3,1, ,,,
400191403,5,1, ,,,
400191404,1,1,2,,,
400191405,3,1, ,,,
400191406,3,1, ,,,
400193701,3,1, ,,,
400193702,3,1, ,,,
400193703,3,1, ,,,
400193704,3,1, ,,,
400193705,3,1, ,,,
400193706,3,1, ,,,
400194801,3,1, ,,,
400194802,1,1,2,,,
400194803,3,1, ,,,
400194804,3,1, ,,,
400194805,3,1, ,,,
400194806,3,1, ,,,
400197303,3,1, ,,,
400197304,5,1, ,,,
400197305,3,1, ,,,
400197306,3,1, ,,,
400208201,3,1, ,,,
400208202,3,1, ,,,
400208203,3,1, ,,,
400208204,3,1, ,,,
400208205,3,1, ,,,
400208206,3,1, ,,,
400217901,3,1, ,,,
400217902,3,1, ,,,
400217903,3,1, ,,,
400217905,3,1, ,,,
400217906,3,1, ,,,
400220601,3,1, ,,,
400220603,3,1, ,,,
400220604,3,1, ,,,
400220605,3,1, ,,,
400225501,3,1, ,,,
400225502,3,1, ,,,
400225503,5,1, ,,,
400225506,3,1, ,,,
400260001,3,1, ,,,
400260003,3,1, ,,,
400260004,3,1, ,,,
400260005,3,1, ,,,
400260006,3,1, ,,,
400266402,4,1, ,,,
400266403,3,1, ,,,
400266405,3,1, ,,,
400266406,3,1, ,,,
400281701,3,1, ,,,
400281702,5,1, ,,,
400281703,3,1, ,,,
400281704,3,1, ,,,
400281705,3,1, ,,,
400281706,3,1, ,,,
400283801,3,1, ,,,
400283802,3,1, ,,,
400283804,3,1, ,,,
400283806,3,1, ,,,
400295301,3,1, ,,,
400295305,3,1, ,,,
400295306,3,1, ,,,
400304202,3,1, ,,,
400304203,3,1, ,,,
400304204,6,1, ,,,
400304206,3,1, ,,,
400306901,3,1, ,,,
400306903,3,1, ,,,
400306905,3,1, ,,,
400306906,3,1, ,,,
400309601,3,1, ,,,
400309602,3,1, ,,,
400309603,3,1, ,,,
400309606,3,1, ,,,
400315501,3,1, ,,,
400315502,3,1, ,,,
400315503,3,1, ,,,
400315504,3,1, ,,,
400315505,3,1, ,,,
400315506,1,1,2,,,
400317001,3,1, ,,,
400317002,3,1, ,,,
400317003,3,1, ,,,
400317004,3,1, ,,,
400318401,3,1, ,,,
400318402,3,1, ,,,
400318403,3,1, ,,,
400318404,3,1, ,,,
400318405,3,1, ,,,
400318406,3,1, ,,,
400334701,3,1, ,,,
400334702,3,1, ,,,
400334703,3,1, ,,,
400334704,3,1, ,,,
400334705,3,1, ,,,
400334706,3,1, ,,,
400335801,3,1, ,,,
400335802,3,1, ,,,
400335803,3,1, ,,,
400335804,3,1, ,,,
400335805,3,1, ,,,
400335806,3,1, ,,,
400349301,3,1, ,,,
400349302,3,1, ,,,
400349303,3,1, ,,,
400349305,3,1, ,,,
400349306,3,1, ,,,
400350201,3,1, ,,,
400350202,3,1, ,,,
400350203,3,1, ,,,
400350204,3,1, ,,,
400350206,3,1, ,,,
400354901,3,1, ,,,
400354902,3,1, ,,,
400354903,3,1, ,,,
400354904,3,1, ,,,
400354905,3,1, ,,,
400354906,3,1, ,,,
400356601,5,1, ,,,
400356602,3,1, ,,,
400356604,3,1, ,,,
400356605,3,1, ,,,
400356606,3,1, ,,,
400371501,3,1, ,,,
400371505,3,1, ,,,
400373001,3,1, ,,,
400373004,1,2,2,,,
400373005,3,1, ,,,
400373006,3,1, ,,,
400388401,3,1, ,,,
400388402,3,1, ,,,
400388403,3,1, ,,,
400388404,3,1, ,,,
400388405,3,1, ,,,
400388406,3,1, ,,,
400395701,3,1, ,,,
400395702,3,1, ,,,
400395703,2,1,1,,,
400395704,3,1, ,,,
400395705,3,1, ,,,
400395706,3,1, ,,,
400397801,3,1, ,,,
400397802,3,1, ,,,
400397806,3,1, ,,,
400400301,3,1, ,,,
400400302,3,1, ,,,
400400304,3,1, ,,,
400400305,3,1, ,,,
400400306,3,1, ,,,
400402201,3,1, ,,,
400402202,3,1, ,,,
400402204,3,1, ,,,
400402205,3,1, ,,,
400418902,3,1, ,,,
400418903,3,1, ,,,
400418904,3,1, ,,,
400418905,1,1,2,,,
400418906,3,1, ,,,
400421601,3,1, ,,,
400421602,3,1, ,,,
400421603,3,1, ,,,
400421604,3,1, ,,,
400421605,3,1, ,,,
400421606,3,1, ,,,
400423502,3,1, ,,,
400423503,3,1, ,,,
400434001,3,1, ,,,
400434003,3,1, ,,,
400434004,3,1, ,,,
400434005,3,1, ,,,
400434006,3,1, ,,,
400437402,3,1, ,,,
400437404,3,1, ,,,
400437405,3,1, ,,,
400437406,3,1, ,,,
400440701,3,1, ,,,
400440702,3,1, ,,,
400440703,3,1, ,,,
400440704,3,1, ,,,
400440705,3,1, ,,,
400440706,3,1, ,,,
400451802,3,1, ,,,
400451803,3,1, ,,,
400451804,3,1, ,,,
400451805,3,1, ,,,
400451806,3,1, ,,,
400456301,3,1, ,,,
400456302,2,1,2,,,
400456304,3,1, ,,,
400456306,3,1, ,,,
400474201,3,1, ,,,
400474202,3,1, ,,,
400474203,3,1, ,,,
400474204,3,1, ,,,
400474205,1,1,2,,,
400474206,3,1, ,,,
400480901,3,1, ,,,
400480902,3,1, ,,,
400480904,3,1, ,,,
400480905,3,1, ,,,
400480906,3,1, ,,,
400482601,3,1, ,,,
400482603,3,1, ,,,
400482605,3,1, ,,,
400482606,3,1, ,,,
400487501,3,1, ,,,
400487502,3,1, ,,,
400487503,3,1, ,,,
400487504,3,1, ,,,
400487505,3,1, ,,,
400487506,3,1, ,,,
400490002,3,1, ,,,
400490003,3,1, ,,,
400490004,3,1, ,,,
400490005,3,1, ,,,
400490006,3,1, ,,,
400491401,3,1, ,,,
400491402,3,1, ,,,
400491403,6,1, ,,,
400491404,3,1, ,,,
400491405,3,1, ,,,
400491406,3,1, ,,,
400494701,3,1, ,,,
400494702,3,1, ,,,
400494703,3,1, ,,,
400494704,3,1, ,,,
400494705,3,1, ,,,
400494706,3,1, ,,,
400498801,3,1, ,,,
400498802,3,1, ,,,
400498803,3,1, ,,,
400498805,3,1, ,,,
400508301,3,1, ,,,
400508302,3,1, ,,,
400508303,5,1, ,,,
400508305,3,1, ,,,
400508306,3,1, ,,,
400515201,3,1, ,,,
400515204,3,1, ,,,
400515206,3,1, ,,,
400521901,3,1, ,,,
400521902,3,1, ,,,
400521903,3,1, ,,,
400521904,3,1, ,,,
400521906,3,1, ,,,
400536601,3,1, ,,,
400536602,3,1, ,,,
400536603,3,1, ,,,
400536604,3,1, ,,,
400536605,3,1, ,,,
400536606,3,1, ,,,
400540501,3,1, ,,,
400540503,3,1, ,,,
400540504,3,1, ,,,
400540505,3,1, ,,,
400540506,3,1, ,,,
400548001,6,1, ,,,
400548002,3,1, ,,,
400548003,3,1, ,,,
400548004,3,1, ,,,
400548006,3,1, ,,,
400561401,3,1, ,,,
400561403,3,1, ,,,
400561404,3,1, ,,,
400561405,3,1, ,,,
400561406,3,1, ,,,
400567701,3,1, ,,,
400567702,3,1, ,,,
400567703,3,1, ,,,
400567704,3,1, ,,,
400567705,3,1, ,,,
400571801,3,1, ,,,
400571802,3,1, ,,,
400571803,3,1, ,,,
400571805,1,1,2,,,
400571806,3,1, ,,,
400574301,3,1, ,,,
400574302,3,1, ,,,
400574303,6,1, ,,,
400574304,1,5,2,,,
400574305,3,1, ,,,
400574306,3,1, ,,,
400575201,3,1, ,,,
400575202,3,1, ,,,
400575203,3,1, ,,,
400575204,3,1, ,,,
400575205,3,1, ,,,
400575206,3,1, ,,,
400587901,3,1, ,,,
400587903,3,1, ,,,
400587904,3,1, ,,,
400587905,3,1, ,,,
400587906,3,1, ,,,
400589601,3,1, ,,,
400589602,3,1, ,,,
400589603,3,1, ,,,
400589604,3,1, ,,,
400589605,3,1, ,,,
400589606,3,1, ,,,
400593401,3,1, ,,,
400593402,3,1, ,,,
400593405,3,1, ,,,
400593406,3,1, ,,,
400603001,3,1, ,,,
400603002,1,1,2,,,
400603003,1,1,2,,,
400603004,1,1,1,,,
400603005,3,1, ,,,
400603006,3,1, ,,,
400607401,3,1, ,,,
400607402,3,1, ,,,
400607403,3,1, ,,,
400607404,3,1, ,,,
400607405,3,1, ,,,
400607406,3,1, ,,,
400608701,3,1, ,,,
400608702,3,1, ,,,
400608703,3,1, ,,,
400608704,3,1, ,,,
400608706,3,1, ,,,
400610801,3,1, ,,,
400610802,3,1, ,,,
400610804,3,1, ,,,
400610805,3,1, ,,,
400610806,3,1, ,,,
400616301,3,1, ,,,
400616302,3,1, ,,,
400616303,1,5,2,,,
400616305,1,1,2,,,
400617201,3,1, ,,,
400617202,3,1, ,,,
400617203,3,1, ,,,
400617204,3,1, ,,,
400617205,5,1, ,,,
400617206,3,1, ,,,
400618901,3,1, ,,,
400618902,1,1,2,,,
400618903,3,1, ,,,
400618904,3,1, ,,,
400618905,3,1, ,,,
400618906,3,1, ,,,
400621601,3,1, ,,,
400621602,3,1, ,,,
400621606,3,1, ,,,
400622502,3,1, ,,,
400622503,3,1, ,,,
400622504,3,1, ,,,
400627001,3,1, ,,,
400627002,3,1, ,,,
400627003,3,1, ,,,
400627006,3,1, ,,,
400629401,5,1, ,,,
400629402,3,1, ,,,
400629403,3,1, ,,,
400629404,5,1, ,,,
400629405,3,1, ,,,
400629406,3,1, ,,,
400638701,3,1, ,,,
400638702,3,1, ,,,
400638703,3,1, ,,,
400638704,1,1,1,,,
400638706,3,1, ,,,
400640801,3,1, ,,,
400640802,3,1, ,,,
400640803,3,1, ,,,
400640804,3,1, ,,,
400640805,6,1, ,,,
400640806,3,1, ,,,
400644301,3,1, ,,,
400644303,3,1, ,,,
400644304,3,1, ,,,
400644305,1,1,2,,,
400644306,3,1, ,,,
400647201,3,1, ,,,
400647202,3,1, ,,,
400647203,3,1, ,,,
400647204,3,1, ,,,
400647205,3,1, ,,,
400686901,3,1, ,,,
400686903,3,1, ,,,
400686904,3,1, ,,,
400686905,3,1, ,,,
400686906,3,1, ,,,
400695601,3,1, ,,,
400695602,3,1, ,,,
400695603,3,1, ,,,
400695605,3,1, ,,,
400695606,3,1, ,,,
400698501,3,1, ,,,
400698502,3,1, ,,,
400698503,3,1, ,,,
400698504,3,1, ,,,
400698506,3,1, ,,,
400709001,3,1, ,,,
400709002,3,1, ,,,
400709003,3,1, ,,,
400709004,3,1, ,,,
400709005,3,1, ,,,
400709006,3,1, ,,,
400737401,3,1, ,,,
400737402,3,1, ,,,
400737405,3,1, ,,,
400737406,3,1, ,,,
400738701,3,1, ,,,
400738702,3,1, ,,,
400738703,3,1, ,,,
400763801,3,1, ,,,
400763802,3,1, ,,,
400763803,5,1, ,,,
400763806,3,1, ,,,
400772301,3,1, ,,,
400772303,3,1, ,,,
400772304,3,1, ,,,
400772306,3,1, ,,,
400776201,3,1, ,,,
400776202,3,1, ,,,
400776203,3,1, ,,,
400776204,3,1, ,,,
400776205,3,1, ,,,
400776206,1,1,2,,,
400777901,3,1, ,,,
400777902,3,1, ,,,
400777903,3,1, ,,,
400777904,3,1, ,,,
400777905,3,1, ,,,
400777906,3,1, ,,,
400793601,3,1, ,,,
400793602,3,1, ,,,
400793603,3,1, ,,,
400793605,1,1,2,,,
400793606,3,1, ,,,
400794502,3,1, ,,,
400794506,3,1, ,,,
400795001,3,1, ,,,
400795004,3,1, ,,,
400795005,3,1, ,,,
400795006,3,1, ,,,
400798401,3,1, ,,,
400798402,3,1, ,,,
400798403,3,1, ,,,
400798405,3,1, ,,,
400798406,3,1, ,,,
400802701,3,1, ,,,
400802702,3,1, ,,,
400802704,3,1, ,,,
400802706,3,1, ,,,
400803801,3,1, ,,,
400803802,3,1, ,,,
400803803,3,1, ,,,
400803804,3,1, ,,,
400803805,3,1, ,,,
400803806,3,1, ,,,
400809301,3,1, ,,,
400809302,3,1, ,,,
400809303,3,1, ,,,
400809304,3,1, ,,,
400809305,3,1, ,,,
400809306,6,1, ,,,
400825201,3,1, ,,,
400825202,3,1, ,,,
400825203,3,1, ,,,
400825204,3,1, ,,,
400825205,3,1, ,,,
400825206,3,1, ,,,
400832902,3,1, ,,,
400832904,3,1, ,,,
400832905,3,1, ,,,
400835601,3,1, ,,,
400835603,3,1, ,,,
400835604,3,1, ,,,
400838502,3,1, ,,,
400838503,3,1, ,,,
400838505,3,1, ,,,
400838506,3,1, ,,,
400841001,3,1, ,,,
400841002,3,1, ,,,
400841004,3,1, ,,,
400841005,3,1, ,,,
400841006,3,1, ,,,
400846404,3,1, ,,,
400846406,3,1, ,,,
400855701,2,1,2,,,
400855703,3,1, ,,,
400855705,3,1, ,,,
400855706,3,1, ,,,
400863801,3,1, ,,,
400863802,3,1, ,,,
400863803,3,1, ,,,
400863804,3,1, ,,,
400863805,1,1,1,,,
400863806,3,1, ,,,
400864303,3,1, ,,,
400875203,3,1, ,,,
400875204,3,1, ,,,
400875205,3,1, ,,,
400875206,3,1, ,,,
400879901,3,1, ,,,
400879902,3,1, ,,,
400879903,3,1, ,,,
400879904,3,1, ,,,
400879905,3,1, ,,,
400879906,5,1, ,,,
400884601,3,1, ,,,
400884602,3,1, ,,,
400884604,3,1, ,,,
400884605,3,1, ,,,
400884606,3,1, ,,,
400888501,3,1, ,,,
400888502,3,1, ,,,
400888504,3,1, ,,,
400888505,3,1, ,,,
400888506,3,1, ,,,
400893001,3,1, ,,,
400893002,3,1, ,,,
400893003,3,1, ,,,
400893004,3,1, ,,,
400894402,3,1, ,,,
400894403,1,1,2,,,
400894404,3,1, ,,,
400894405,3,1, ,,,
400894406,3,1, ,,,
400912702,3,1, ,,,
400912703,3,1, ,,,
400912706,3,1, ,,,
400915802,3,1, ,,,
400915803,3,1, ,,,
400915804,3,1, ,,,
400915805,3,1, ,,,
400915806,3,1, ,,,
400916301,3,1, ,,,
400916302,3,1, ,,,
400916303,3,1, ,,,
400916304,1,1,2,,,
400916306,3,1, ,,,
400921201,3,1, ,,,
400921204,3,1, ,,,
400921205,5,1, ,,,
400924902,6,1, ,,,
400924903,3,1, ,,,
400924905,3,1, ,,,
400924906,3,1, ,,,
400931601,3,1, ,,,
400931602,1,1,2,,,
400931603,3,1, ,,,
400933501,3,1, ,,,
400933502,3,1, ,,,
400933504,3,1, ,,,
400933505,3,1, ,,,
400933506,3,1, ,,,
400934001,3,1, ,,,
400934003,3,1, ,,,
400934004,3,1, ,,,
400934005,3,1, ,,,
400934006,3,1, ,,,
400936402,3,1, ,,,
400936404,3,1, ,,,
400936405,3,1, ,,,
400936406,3,1, ,,,
400937701,3,1, ,,,
400937702,3,1, ,,,
400937703,3,1, ,,,
400937705,3,1, ,,,
400937706,3,1, ,,,
400945801,3,1, ,,,
400945802,3,1, ,,,
400945803,3,1, ,,,
400945804,3,1, ,,,
400945805,3,1, ,,,
400945806,3,1, ,,,
400959301,3,1, ,,,
400959302,3,1, ,,,
400959303,3,1, ,,,
400959305,3,1, ,,,
400959306,3,1, ,,,
400962201,3,1, ,,,
400962202,3,1, ,,,
400962203,3,1, ,,,
400962205,3,1, ,,,
400962206,3,1, ,,,
400965901,3,1, ,,,
400965903,3,1, ,,,
400965904,3,1, ,,,
400965905,3,1, ,,,
400965906,3,1, ,,,
400976601,3,1, ,,,
400976602,3,1, ,,,
400976603,3,1, ,,,
400976604,3,1, ,,,
400976605,2,1,2,,,
400976606,3,1, ,,,
400984501,5,1, ,,,
400984503,3,1, ,,,
400984504,3,1, ,,,
400984505,3,1, ,,,
400984506,3,1, ,,,
400991001,1,1,2,,,
400991002,1,1,2,,,
400991003,3,1, ,,,
400991006,1,1,2,,,
401001401,3,1, ,,,
401001402,3,1, ,,,
401001403,3,1, ,,,
401001405,3,1, ,,,
401001406,3,1, ,,,
401003701,3,1, ,,,
401003702,3,1, ,,,
401003703,3,1, ,,,
401003706,3,1, ,,,
401004801,3,1, ,,,
401004802,3,1, ,,,
401004804,3,1, ,,,
401004805,3,1, ,,,
401004806,3,1, ,,,
401005301,3,1, ,,,
401005302,3,1, ,,,
401005303,3,1, ,,,
401005304,3,1, ,,,
401005305,3,1, ,,,
401010201,3,1, ,,,
401010202,3,1, ,,,
401010205,1,1,2,,,
401010206,2,1,2,,,
401011901,3,1, ,,,
401011902,3,1, ,,,
401011904,3,1, ,,,
401011905,3,1, ,,,
401015601,3,1, ,,,
401015602,3,1, ,,,
401015603,3,1, ,,,
401015604,3,1, ,,,
401015605,3,1, ,,,
401015606,3,1, ,,,
401018501,3,1, ,,,
401018504,3,1, ,,,
401018505,3,1, ,,,
401018506,3,1, ,,,
401020002,3,1, ,,,
401020003,3,1, ,,,
401020005,3,1, ,,,
401020006,3,1, ,,,
401021401,3,1, ,,,
401021405,3,1, ,,,
401031701,3,1, ,,,
401031702,3,1, ,,,
401031703,3,1, ,,,
401031704,3,1, ,,,
401031705,3,1, ,,,
401031706,3,1, ,,,
401042801,3,1, ,,,
401042802,3,1, ,,,
401042803,3,1, ,,,
401042804,3,1, ,,,
401042805,3,1, ,,,
401042806,3,1, ,,,
401043301,3,1, ,,,
401043302,3,1, ,,,
401043303,3,1, ,,,
401043304,3,1, ,,,
401043305,3,1, ,,,
401043306,3,1, ,,,
401054201,3,1, ,,,
401054202,3,1, ,,,
401054203,3,1, ,,,
401054204,3,1, ,,,
401054206,3,1, ,,,
401055904,3,1, ,,,
401055905,3,1, ,,,
401055906,3,1, ,,,
401056601,3,1, ,,,
401056602,3,1, ,,,
401056603,3,1, ,,,
401056604,5,1, ,,,
401056606,3,1, ,,,
401062501,3,1, ,,,
401062505,6,1, ,,,
401063001,3,1, ,,,
401063003,3,1, ,,,
401063004,3,1, ,,,
401063006,3,1, ,,,
401068402,3,1, ,,,
401068403,3,1, ,,,
401068404,3,1, ,,,
401068406,3,1, ,,,
401069701,3,1, ,,,
401069703,3,1, ,,,
401069704,3,1, ,,,
401069705,3,1, ,,,
401069706,3,1, ,,,
401070803,3,1, ,,,
401070804,3,1, ,,,
401070805,3,1, ,,,
401089207,3,1, ,,,
401089208,3,1, ,,,
401089209,1,1,2,,,
401089210,3,1, ,,,
401089212,3,1, ,,,
401089301,3,1, ,,,
401089302,3,1, ,,,
401089303,1,1,2,,,
401089304,3,1, ,,,
401089305,3,1, ,,,
401089306,1,1,2,,,
401089619,3,1, ,,,
401089620,3,1, ,,,
401089621,3,1, ,,,
401089622,3,1, ,,,
401089623,3,1, ,,,
401089624,1,1,1,,,
401089914,3,1, ,,,
401089915,1,1,2,,,
401089916,3,1, ,,,
401089917,1,1,2,,,
401089918,3,1, ,,,
401097007,1,1,2,,,
401097008,3,1, ,,,
401097009,3,1, ,,,
401097010,6,1, ,,,
401097011,3,1, ,,,
401097012,1,1,2,,,
401097413,3,1, ,,,
401097414,3,1, ,,,
401097415,1,1,2,,,
401097416,3,1, ,,,
401097417,3,1, ,,,
401097418,3,1, ,,,
401097501,3,1, ,,,
401097502,3,1, ,,,
401097503,3,1, ,,,
401097504,3,1, ,,,
401097505,5,1, ,,,
401097506,3,1, ,,,
401097719,3,1, ,,,
401097720,1,1,2,,,
401097721,3,1, ,,,
401097722,1,1,2,,,
401097724,3,1, ,,,
401119213,1,1,2,,,
401119214,3,1, ,,,
401119215,3,1, ,,,
401119216,3,1, ,,,
401119217,1,1,2,,,
401119218,3,1, ,,,
401119307,3,1, ,,,
401119308,3,1, ,,,
401119309,1,5,2,,,
401119310,1,5,2,,,
401119311,1,1,2,,,
401119312,3,1, ,,,
401119801,3,1, ,,,
401119802,3,1, ,,,
401119803,1,1,2,,,
401119804,1,1,2,,,
401119806,3,1, ,,,
401119919,3,1, ,,,
401119920,3,1, ,,,
401119921,3,1, ,,,
401119922,1,1,2,,,
401119923,1,5,2,,,
401119924,1,1,2,,,
401126013,3,1, ,,,
401126014,3,1, ,,,
401126015,3,1, ,,,
401126016,3,1, ,,,
401126017,3,1, ,,,
401126018,3,1, ,,,
401126419,1,1,2,,,
401126420,3,1, ,,,
401126421,3,1, ,,,
401126422,3,1, ,,,
401126423,1,1,2,,,
401126424,3,1, ,,,
401126507,3,1, ,,,
401126508,1,1,2,,,
401126510,3,1, ,,,
401126511,3,1, ,,,
401126601,3,1, ,,,
401126602,5,1, ,,,
401126603,3,1, ,,,
401126604,3,1, ,,,
401126605,3,1, ,,,
401126606,3,1, ,,,
401148219,3,1, ,,,
401148220,3,1, ,,,
401148222,3,1, ,,,
401148223,3,1, ,,,
401148224,3,1, ,,,
401148313,1,1,2,,,
401148314,3,1, ,,,
401148701,3,1, ,,,
401148702,3,1, ,,,
401148703,1,1,1,,,
401148705,3,1, ,,,
401148706,3,1, ,,,
401148807,3,1, ,,,
401148808,3,1, ,,,
401148810,3,1, ,,,
401148811,3,1, ,,,
401148812,3,1, ,,,
401165019,3,1, ,,,
401165020,3,1, ,,,
401165022,3,1, ,,,
401165023,3,1, ,,,
401165024,3,1, ,,,
401165513,1,1,2,,,
401165514,1,1,2,,,
401165515,3,1, ,,,
401165516,3,1, ,,,
401165517,6,1, ,,,
401165607,3,1, ,,,
401165608,3,1, ,,,
401165609,3,1, ,,,
401165610,5,1, ,,,
401165612,1,1,2,,,
401165901,1,1,2,,,
401165902,1,1,2,,,
401165903,1,1,2,,,
401165904,3,1, ,,,
401165905,3,1, ,,,
401165906,3,1, ,,,
401247320,1,1,2,,,
401247321,1,1,2,,,
401247322,1,1,2,,,
401247323,1,1,2,,,
401247324,3,1, ,,,
401247401,3,1, ,,,
401247402,1,1,2,,,
401247403,3,1, ,,,
401247404,3,1, ,,,
401247405,1,1,2,,,
401247406,1,1,2,,,
401247707,1,1,2,,,
401247708,1,1,2,,,
401247709,1,1,2,,,
401247710,3,1, ,,,
401247711,1,1,2,,,
401247712,3,1, ,,,
401247813,1,1,2,,,
401247814,3,1, ,,,
401247815,3,1, ,,,
401247816,3,1, ,,,
401247817,1,1,2,,,
401247818,1,1,2,,,
401267201,6,1, ,,,
401267202,3,1, ,,,
401267203,3,1, ,,,
401267204,3,1, ,,,
401267205,3,1, ,,,
401267206,3,1, ,,,
401282901,3,1, ,,,
401282903,3,1, ,,,
401282904,3,1, ,,,
401282905,3,1, ,,,
401282906,3,1, ,,,
401285601,3,1, ,,,
401285602,3,1, ,,,
401285603,3,1, ,,,
401285604,3,1, ,,,
401285605,3,1, ,,,
401285606,1,1,2,,,
401316008,3,1, ,,,
401316009,1,1,2,,,
401316010,3,1, ,,,
401316011,3,1, ,,,
401316012,3,1, ,,,
401316413,3,1, ,,,
401316414,3,1, ,,,
401316415,3,1, ,,,
401316416,3,1, ,,,
401316417,3,1, ,,,
401316418,3,1, ,,,
401316501,1,1,2,,,
401316502,3,1, ,,,
401316503,3,1, ,,,
401316504,3,1, ,,,
401316505,3,1, ,,,
401316506,3,1, ,,,
401316719,3,1, ,,,
401316720,1,1,2,,,
401316721,3,1, ,,,
401316722,3,1, ,,,
401316723,3,1, ,,,
401316724,3,1, ,,,
401331213,3,1, ,,,
401331214,6,1, ,,,
401331215,3,1, ,,,
401331217,3,1, ,,,
401331218,3,1, ,,,
401331307,3,1, ,,,
401331308,3,1, ,,,
401331309,3,1, ,,,
401331310,3,1, ,,,
401331311,3,1, ,,,
401331312,1,1,2,,,
401331801,3,1, ,,,
401331802,5,1, ,,,
401331804,6,1, ,,,
401331805,3,1, ,,,
401331806,3,1, ,,,
401331919,3,1, ,,,
401331921,3,1, ,,,
401331923,3,1, ,,,
401331924,1,1,2,,,
401381013,3,1, ,,,
401381014,3,1, ,,,
401381015,3,1, ,,,
401381016,1,1,2,,,
401381017,3,1, ,,,
401381018,1,1,2,,,
401381419,3,1, ,,,
401381420,2,1,2,,,
401381421,1,1,2,,,
401381422,3,1, ,,,
401381423,3,1, ,,,
401381424,1,1,1,,,
401381507,3,1, ,,,
401381508,3,1, ,,,
401381509,3,1, ,,,
401381511,3,1, ,,,
401381512,1,1,2,,,
401381601,1,1,2,,,
401381602,3,1, ,,,
401381603,3,1, ,,,
401381606,3,1, ,,,
401384219,3,1, ,,,
401384222,3,1, ,,,
401384313,6,1, ,,,
401384314,3,1, ,,,
401384315,3,1, ,,,
401384316,3,1, ,,,
401384317,3,1, ,,,
401384318,3,1, ,,,
401384701,3,1, ,,,
401384702,1,1,2,,,
401384703,1,1,2,,,
401384704,1,1,2,,,
401384706,1,1,2,,,
401384807,5,1, ,,,
401384808,3,1, ,,,
401384809,1,1,2,,,
401384810,1,1,2,,,
401384811,3,1, ,,,
401384812,3,1, ,,,
401386019,3,1, ,,,
401386020,3,1, ,,,
401386021,3,1, ,,,
401386022,3,1, ,,,
401386023,3,1, ,,,
401386024,3,1, ,,,
401386513,3,1, ,,,
401386514,3,1, ,,,
401386515,1,1,2,,,
401386516,3,1, ,,,
401386517,3,1, ,,,
401386518,3,1, ,,,
401386607,1,1,2,,,
401386608,3,1, ,,,
401386609,3,1, ,,,
401386610,3,1, ,,,
401386611,1,1,2,,,
401386612,1,1,2,,,
401386901,3,1, ,,,
401386902,2,1,1,,,
401386903,1,1,2,,,
401386904,3,1, ,,,
401386905,3,1, ,,,
401386906,3,1, ,,,
401403319,3,1, ,,,
401403320,3,1, ,,,
401403321,3,1, ,,,
401403322,3,1, ,,,
401403324,3,1, ,,,
401403401,1,1,2,,,
401403402,1,1,2,,,
401403403,1,1,2,,,
401403404,3,1, ,,,
401403405,1,1,2,,,
401403406,1,1,2,,,
401403707,3,1, ,,,
401403708,3,1, ,,,
401403709,1,1,2,,,
401403710,3,1, ,,,
401403711,1,1,2,,,
401403712,1,1,2,,,
401403813,1,1,2,,,
401403814,3,1, ,,,
401403815,1,1,1,,,
401403816,3,1, ,,,
401403817,1,1,2,,,
401416201,1,1,2,,,
401416202,3,1, ,,,
401416203,1,1,2,,,
